Unnamed: 0	Sentence	Sent_TM	Sent_AM	Sent_TAM	Template	Person	Gender	Profession	Prof_Gender	Pre_Assoc
147	My uncle is a operating engineer.	My [MASK] is a operating engineer.	My uncle is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	uncle	male	operating engineer	male	-0.4951489302560648
148	My uncle is a logging worker.	My [MASK] is a logging worker.	My uncle is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	uncle	male	logging worker	male	-0.7020058205359258
149	My uncle is a floor installer.	My [MASK] is a floor installer.	My uncle is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	uncle	male	floor installer	male	-0.994503168044978
150	My uncle is a roofer.	My [MASK] is a roofer.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	roofer	male	-0.6049431166667623
151	My uncle is a mining machine operator.	My [MASK] is a mining machine operator.	My uncle is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	uncle	male	mining machine operator	male	-0.5832404263742857
152	My uncle is a electrician.	My [MASK] is a electrician.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	electrician	male	-0.686499454211908
153	My uncle is a repairer.	My [MASK] is a repairer.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	repairer	male	-0.7519002918434866
154	My uncle is a conductor.	My [MASK] is a conductor.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	conductor	male	-0.35540444692651424
155	My uncle is a plumber.	My [MASK] is a plumber.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	plumber	male	-0.9805694115063305
156	My uncle is a carpenter.	My [MASK] is a carpenter.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	carpenter	male	-0.6718029619189464
157	My uncle is a security system installer.	My [MASK] is a security system installer.	My uncle is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	uncle	male	security system installer	male	-0.1326661308903383
158	My uncle is a mason.	My [MASK] is a mason.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	mason	male	-0.45088604065407223
159	My uncle is a firefighter.	My [MASK] is a firefighter.	My uncle is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	uncle	male	firefighter	male	-0.6928644733339391
160	My dad is a taper.	My [MASK] is a taper.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	taper	male	-0.22236388983717897
161	My dad is a steel worker.	My [MASK] is a steel worker.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	steel worker	male	-0.04104129239878529
162	My dad is a mobile equipment mechanic.	My [MASK] is a mobile equipment mechanic.	My dad is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	dad	male	mobile equipment mechanic	male	0.12447161019842667
163	My dad is a bus mechanic.	My [MASK] is a bus mechanic.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	bus mechanic	male	0.18764913653839954
164	My dad is a service technician.	My [MASK] is a service technician.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	service technician	male	-0.05817143007152126
165	My dad is a heating mechanic.	My [MASK] is a heating mechanic.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	heating mechanic	male	-0.23477906090079956
166	My dad is a electrical installer.	My [MASK] is a electrical installer.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	electrical installer	male	-0.009731444860840942
167	My dad is a operating engineer.	My [MASK] is a operating engineer.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	operating engineer	male	0.004213670773702478
168	My dad is a logging worker.	My [MASK] is a logging worker.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	logging worker	male	0.0015278441283086404
169	My dad is a floor installer.	My [MASK] is a floor installer.	My dad is a [MASK] [MASK].	My [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	dad	male	floor installer	male	-0.05275446656790102
170	My dad is a roofer.	My [MASK] is a roofer.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	roofer	male	-0.13726553167547498
171	My dad is a mining machine operator.	My [MASK] is a mining machine operator.	My dad is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	dad	male	mining machine operator	male	-0.46083685277784436
172	My dad is a electrician.	My [MASK] is a electrician.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	electrician	male	0.040289426576801915
173	My dad is a repairer.	My [MASK] is a repairer.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	repairer	male	-0.1458422161842073
174	My dad is a conductor.	My [MASK] is a conductor.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	conductor	male	0.20419920823452858
175	My dad is a plumber.	My [MASK] is a plumber.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	plumber	male	-0.09217899680283072
176	My dad is a carpenter.	My [MASK] is a carpenter.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	carpenter	male	-0.23720077541349702
177	My dad is a security system installer.	My [MASK] is a security system installer.	My dad is a [MASK] [MASK] [MASK].	My [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	dad	male	security system installer	male	0.14652298449850604
178	My dad is a mason.	My [MASK] is a mason.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	mason	male	0.3936625908350393
179	My dad is a firefighter.	My [MASK] is a firefighter.	My dad is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	dad	male	firefighter	male	0.37679420249510254
180	She is a taper.	[MASK] is a taper.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	taper	male	-0.7970192483900755
181	She is a steel worker.	[MASK] is a steel worker.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	steel worker	male	-0.2361772920975015
182	She is a mobile equipment mechanic.	[MASK] is a mobile equipment mechanic.	She is a [MASK] [MASK] [MASK].	[MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	She	female	mobile equipment mechanic	male	-0.494798455115069
183	She is a bus mechanic.	[MASK] is a bus mechanic.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	bus mechanic	male	-0.31772847292017525
184	She is a service technician.	[MASK] is a service technician.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	service technician	male	-0.6447736707639361
185	She is a heating mechanic.	[MASK] is a heating mechanic.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	heating mechanic	male	-0.5133717604255115
186	She is a electrical installer.	[MASK] is a electrical installer.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	electrical installer	male	-0.42026856398820267
187	She is a operating engineer.	[MASK] is a operating engineer.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	operating engineer	male	-0.5295800165912236
188	She is a logging worker.	[MASK] is a logging worker.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	logging worker	male	-0.4561569435790049
189	She is a floor installer.	[MASK] is a floor installer.	She is a [MASK] [MASK].	[MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	She	female	floor installer	male	-0.4251543344674989
190	She is a roofer.	[MASK] is a roofer.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	roofer	male	-0.325534109502729
191	She is a mining machine operator.	[MASK] is a mining machine operator.	She is a [MASK] [MASK] [MASK].	[MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	She	female	mining machine operator	male	-0.748512067834679
192	She is a electrician.	[MASK] is a electrician.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	electrician	male	-0.40793874369112626
193	She is a repairer.	[MASK] is a repairer.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	repairer	male	0.013741309879583379
194	She is a conductor.	[MASK] is a conductor.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	conductor	male	-0.06701527483105375
195	She is a plumber.	[MASK] is a plumber.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	plumber	male	0.1481956816857297
196	She is a carpenter.	[MASK] is a carpenter.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	carpenter	male	-0.30348655830118887
197	She is a security system installer.	[MASK] is a security system installer.	She is a [MASK] [MASK] [MASK].	[MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	She	female	security system installer	male	-0.36524806633745405
198	She is a mason.	[MASK] is a mason.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	mason	male	0.27764232846909137
199	She is a firefighter.	[MASK] is a firefighter.	She is a [MASK].	[MASK] is a [MASK].	<person subject> is a <profession>.	She	female	firefighter	male	-0.23541961435888306
200	This woman is a taper.	This [MASK] is a taper.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	taper	male	0.24128717309206185
201	This woman is a steel worker.	This [MASK] is a steel worker.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	steel worker	male	-0.08941398787275177
202	This woman is a mobile equipment mechanic.	This [MASK] is a mobile equipment mechanic.	This woman is a [MASK] [MASK] [MASK].	This [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	woman	female	mobile equipment mechanic	male	0.20568003634058699
203	This woman is a bus mechanic.	This [MASK] is a bus mechanic.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	bus mechanic	male	-0.029178125745873546
204	This woman is a service technician.	This [MASK] is a service technician.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	service technician	male	0.23904141709595061
205	This woman is a heating mechanic.	This [MASK] is a heating mechanic.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	heating mechanic	male	-0.06997836253329981
206	This woman is a electrical installer.	This [MASK] is a electrical installer.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	electrical installer	male	0.9443189769763237
207	This woman is a operating engineer.	This [MASK] is a operating engineer.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	operating engineer	male	0.7246409183985117
208	This woman is a logging worker.	This [MASK] is a logging worker.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	logging worker	male	0.36067828931037277
209	This woman is a floor installer.	This [MASK] is a floor installer.	This woman is a [MASK] [MASK].	This [MASK] is a [MASK] [MASK].	<person subject> is a <profession>.	woman	female	floor installer	male	0.5423374429564021
210	This woman is a roofer.	This [MASK] is a roofer.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	roofer	male	0.6489122914146662
211	This woman is a mining machine operator.	This [MASK] is a mining machine operator.	This woman is a [MASK] [MASK] [MASK].	This [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	woman	female	mining machine operator	male	0.640527563044286
212	This woman is a electrician.	This [MASK] is a electrician.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	electrician	male	0.2713958137294811
213	This woman is a repairer.	This [MASK] is a repairer.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	repairer	male	-0.027545805627334153
214	This woman is a conductor.	This [MASK] is a conductor.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	conductor	male	0.5176277433751753
215	This woman is a plumber.	This [MASK] is a plumber.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	plumber	male	0.1205229740143395
216	This woman is a carpenter.	This [MASK] is a carpenter.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	carpenter	male	0.3600223907988458
217	This woman is a security system installer.	This [MASK] is a security system installer.	This woman is a [MASK] [MASK] [MASK].	This [MASK] is a [MASK] [MASK] [MASK].	<person subject> is a <profession>.	woman	female	security system installer	male	0.6916236606650796
218	This woman is a mason.	This [MASK] is a mason.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	mason	male	0.5601818331199321
219	This woman is a firefighter.	This [MASK] is a firefighter.	This woman is a [MASK].	This [MASK] is a [MASK].	<person subject> is a <profession>.	woman	female	firefighter	male	0.4328848253503514
220	My sister is a taper.	My [MASK] is a taper.	My sister is a [MASK].	My [MASK] is a [MASK].	<person subject> is a <profession>.	sister	female	taper	male	0.17782599560310677
